NTA Experiment Summary File,,,,,
407.5,333383,771418,446196,516999,131312
408.5,331234,756432,443639,510435,127207
409.5,329128,741170,440968,503755,123019
410.5,327061,725674,438181,496972,118765
411.5,325028,709983,435276,490095,114457
412.5,323024,694137,432250,483137,110111
413.5,321045,678173,429102,476107,105739
414.5,319086,662129,425832,469016,101355
415.5,317142,646039,422439,461873,96970
416.5,315207,629937,418923,454689,92598
417.5,313278,613855,415286,447473,88249
418.5,311348,597822,411529,440233,83934
419.5,309414,581867,407654,432978,79663
420.5,307469,566016,403663,425716,75446
421.5,305508,550294,399559,418454,71292
422.5,303526,534724,395346,411199,67210
423.5,301519,519327,391028,403958,63207
424.5,299479,504123,386608,396737,59292
425.5,297403,489129,382091,389541,55472
426.5,295285,474361,377482,382376,51752
427.5,293120,459833,372787,375247,48142
428.5,290902,445559,368011,368157,44646
429.5,288627,431550,363159,361112,41271
430.5,286289,417815,358238,354114,38024
431.5,283884,404363,353254,347167,34912
432.5,281408,391201,348212,340274,31942
433.5,278855,378335,343120,333437,29123
434.5,276221,365770,337984,326658,26464
435.5,273503,353510,332810,319941,23976
436.5,270696,341556,327604,313286,21672
437.5,267798,329911,322374,306695,19569
438.5,264806,318576,317126,300169,17687
439.5,261716,307550,311866,293711,16046
440.5,258527,296832,306600,287320,14670
441.5,255237,286421,301335,280997,13581
442.5,251844,276314,296076,274745,12793
443.5,248348,266510,290829,268562,12306
444.5,244748,257004,285601,262451,12103
445.5,241045,247793,280396,256411,12149
446.5,237240,238873,275219,250444,12397
447.5,233334,230239,270077,244550,12795
448.5,229328,221887,264973,238729,13296
449.5,225227,213810,259912,232983,13862
450.5,221032,206005,254898,227312,14459
451.5,216747,198464,249937,221716,15065
452.5,212377,191183,245030,216197,15661
453.5,207927,184156,240183,210755,16235
454.5,203403,177376,235397,205392,16779
455.5,198809,170838,230677,200108,17286
456.5,194152,164535,226026,194904,17755
457.5,189440,158461,221444,189782,18182
458.5,184680,152610,216936,184742,18569
459.5,179879,146976,212503,179786,18916
460.5,175045,141553,208147,174915,19224
461.5,170187,136334,203869,170130,19496
462.5,165313,131313,199672,165432,19734
463.5,160431,126485,195555,160824,19940
464.5,155550,121843,191521,156305,20118
465.5,150680,117381,187569,151877,20270
466.5,145828,113094,183701,147541,20401
467.5,141004,108977,179917,143299,20511
468.5,136215,105023,176218,139152,20605
469.5,131471,101226,172602,135100,20684
470.5,126779,97583,169071,131144,20752
471.5,122146,94087,165624,127286,20810
472.5,117581,90734,162260,123525,20861
473.5,113091,87517,158980,119863,20905
474.5,108681,84434,155782,116299,20946
475.5,104359,81478,152667,112835,20983
476.5,100129,78646,149632,109469,21018
477.5,95998,75932,146679,106203,21051
478.5,91969,73333,143804,103035,21082
479.5,88046,70844,141008,99966,21113
480.5,84234,68461,138289,96995,21143
481.5,80534,66180,135646,94120,21172
482.5,76951,63998,133078,91342,21200
483.5,73484,61910,130584,88660,21227
484.5,70137,59914,128162,86071,21251
485.5,66909,58006,125811,83575,21274
486.5,63802,56181,123529,81171,21293
487.5,60814,54438,121315,78856,21309
488.5,57946,52773,119168,76629,21322
489.5,55197,51183,117086,74489,21330
490.5,52565,49666,115068,72433,21334
491.5,50049,48218,113111,70459,21333
492.5,47646,46836,111215,68566,21326
493.5,45355,45519,109377,66751,21313
494.5,43174,44264,107597,65012,21295
495.5,41098,43068,105873,63346,21271
496.5,39127,41930,104202,61753,21240
497.5,37255,40847,102584,60229,21203
498.5,35482,39817,101017,58772,21160
499.5,33802,38837,99499,57380,21110
500.5,32214,37908,98029,56050,21054
501.5,30713,37025,96605,54781,20991
502.5,29297,36189,95225,53570,20922
503.5,27961,35396,93888,52415,20847
504.5,26703,34646,92592,51314,20766
505.5,25519,33937,91336,50264,20679
506.5,24406,33268,90117,49264,20586
507.5,23362,32638,88935,48312,20488
508.5,22382,32044,87788,47405,20383
509.5,21464,31487,86674,46541,20274
510.5,20605,30964,85592,45720,20159
511.5,19802,30475,84539,44939,20039
512.5,19052,30019,83515,44196,19913
513.5,18354,29595,82518,43489,19782
514.5,17704,29202,81546,42817,19647
515.5,17100,28840,80598,42179,19506
516.5,16540,28507,79672,41573,19360
517.5,16022,28202,78766,40997,19209
518.5,15544,27926,77880,40450,19053
519.5,15104,27678,77011,39931,18892
520.5,14701,27456,76158,39438,18726
521.5,14332,27262,75320,38971,18554
522.5,13997,27093,74495,38528,18376
523.5,13694,26950,73681,38109,18193
524.5,13422,26833,72877,37711,18004
525.5,13180,26741,72082,37335,17809
526.5,12967,26674,71294,36978,17608
527.5,12782,26632,70512,36642,17401
528.5,12624,26614,69734,36324,17186
529.5,12493,26621,68960,36024,16965
530.5,12388,26652,68187,35742,16737
531.5,12308,26707,67414,35476,16501
532.5,12254,26787,66641,35227,16257
533.5,12226,26891,65865,34994,16006
534.5,12222,27019,65086,34776,15746
535.5,12244,27172,64303,34573,15477
536.5,12291,27350,63515,34385,15200
537.5,12363,27552,62720,34212,14913
538.5,12461,27779,61918,34053,14617
539.5,12586,28032,61108,33908,14312
540.5,12737,28310,60288,33778,13996
541.5,12917,28613,59459,33663,13671
542.5,13124,28942,58619,33562,13335
543.5,13361,29298,57768,33476,12988
544.5,13629,29680,56906,33405,12631
545.5,13928,30089,56031,33349,12263
546.5,14260,30524,55144,33310,11884
547.5,14626,30987,54245,33286,11495
548.5,15029,31478,53333,33280,11094
549.5,15468,31996,52408,33291,10683
550.5,15948,32543,51470,33320,10262
551.5,16469,33118,50519,33369,9830
552.5,17033,33722,49556,33437,9390
553.5,17643,34354,48582,33526,8941
554.5,18301,35016,47595,33637,8484
555.5,19010,35706,46597,33771,8022
556.5,19772,36426,45589,33929,7557
557.5,20590,37174,44571,34112,7090
558.5,21468,37951,43544,34321,6626
559.5,22407,38758,42510,34558,6171
560.5,23411,39592,41468,34824,5732
561.5,24483,40455,40420,35119,5318
562.5,25627,41345,39367,35446,4943
563.5,26846,42262,38310,35806,4623
564.5,28142,43206,37251,36200,4380
565.5,29520,44174,36190,36628,4236
566.5,30982,45167,35130,37093,4211
567.5,32532,46183,34071,37595,4317
568.5,34173,47220,33015,38136,4554
569.5,35907,48278,31963,38716,4915
570.5,37738,49354,30917,39336,5382
571.5,39667,50445,29878,39997,5940
572.5,41697,51551,28847,40698,6573
573.5,43829,52669,27826,41441,7270
574.5,46065,53795,26816,42226,8021
575.5,48406,54928,25819,43051,8819
576.5,50850,56063,24836,43916,9658
577.5,53399,57197,23867,44821,10534
578.5,56050,58328,22915,45764,11444
579.5,58801,59450,21980,46744,12383
580.5,61650,60561,21063,47758,13351
581.5,64592,61655,20166,48804,14344
582.5,67623,62728,19289,49880,15361
583.5,70735,63776,18433,50981,16398
584.5,73922,64793,17599,52105,17453
585.5,77176,65775,16787,53246,18524
586.5,80485,66716,15998,54400,19608
587.5,83841,67611,15233,55562,20702
588.5,87229,68455,14491,56725,21801
589.5,90637,69242,13774,57884,22904
590.5,94049,69968,13081,59033,24005
591.5,97451,70626,12412,60163,25100
592.5,100824,71211,11768,61268,26185
593.5,104151,71718,11148,62339,27254
594.5,107412,72143,10553,63369,28303
595.5,110589,72480,9982,64350,29326
596.5,113659,72726,9435,65273,30317
597.5,116604,72875,8911,66130,31271
598.5,119402,72924,8411,66912,32181
599.5,122031,72870,7934,67612,33042
600.5,124472,72710,7479,68220,33847
601.5,126703,72441,7045,68730,34592
602.5,128706,72062,6634,69134,35270
603.5,130461,71571,6243,69425,35875
604.5,131952,70968,5872,69597,36403
605.5,133162,70252,5520,69645,36848
606.5,134079,69425,5187,69564,37208
607.5,134688,68488,4873,69350,37477
608.5,134981,67443,4576,69000,37653
609.5,134950,66293,4295,68513,37733
610.5,134590,65040,4031,67887,37716
611.5,133899,63690,3782,67124,37601
612.5,132876,62248,3548,66224,37387
613.5,131526,60717,3328,65190,37075
614.5,129853,59105,3121,64026,36667
615.5,127867,57418,2927,62737,36165
616.5,125578,55664,2745,61329,35572
617.5,123001,53848,2575,59808,34892
618.5,120152,51980,2415,58182,34129
619.5,117049,50067,2265,56461,33289
620.5,113713,48118,2126,54652,32378
621.5,110166,46141,1995,52767,31401
622.5,106431,44144,1873,50816,30367
623.5,102533,42136,1759,48809,29282
624.5,98498,40125,1653,46759,28153
625.5,94352,38120,1554,44675,26988
626.5,90121,36128,1462,42570,25796
627.5,85832,34158,1375,40455,24583
628.5,81509,32215,1295,38340,23357
629.5,77179,30308,1221,36236,22127
630.5,72865,28442,1151,34153,20898
631.5,68590,26624,1086,32100,19678
632.5,64376,24858,1026,30087,18473
633.5,60241,23150,970,28121,17290
634.5,56206,21503,918,26209,16133
635.5,52284,19921,870,24358,15007
636.5,48492,18406,825,22574,13917
637.5,44840,16961,784,20862,12867
638.5,41340,15588,745,19224,11859
639.5,37999,14287,709,17665,10896
640.5,34823,13059,676,16186,9981
641.5,31818,11903,645,14789,9114
642.5,28984,10820,617,13474,8296
643.5,26324,9809,590,12241,7528
644.5,23837,8867,566,11090,6809
645.5,21520,7992,543,10018,6140
646.5,19370,7184,522,9025,5518
647.5,17383,6439,503,8108,4944
648.5,15553,5755,485,7265,4415
649.5,13875,5129,469,6491,3929
650.5,12341,4558,454,5784,3486
651.5,10944,4038,440,5141,3082
652.5,9676,3568,428,4557,2715
653.5,8530,3143,417,4030,2384
654.5,7498,2760,406,3555,2085
655.5,6572,2417,397,3129,1818
656.5,5743,2111,389,2747,1578
657.5,5004,1838,381,2408,1364
658.5,4347,1595,375,2106,1175
659.5,3766,1381,369,1839,1007
660.5,3253,1191,365,1603,859
661.5,2802,1025,361,1396,729
662.5,2407,879,357,1214,615
663.5,2061,752,355,1056,516
664.5,1760,641,353,918,429
665.5,1499,545,352,799,355
666.5,1273,462,352,696,291
667.5,1078,390,353,607,236
668.5,911,329,354,531,190
669.5,767,276,356,466,152
670.5,645,231,359,411,122
671.5,540,193,362,365,100
672.5,451,161,367,326,86
673.5,376,133,372,294,80
674.5,312,110,378,267,81
675.5,259,91,385,245,85
676.5,214,75,392,227,92
677.5,177,61,401,213,100
678.5,145,50,411,202,108
679.5,119,41,422,194,116
680.5,98,33,434,188,124
681.5,80,27,447,184,132
682.5,65,22,461,182,140
683.5,53,18,476,182,147
684.5,43,14,493,183,155
685.5,35,11,512,186,163
686.5,28,9,532,190,171
687.5,22,7,553,194,180
688.5,18,6,577,200,188
689.5,14,5,602,207,198
690.5,12,4,630,215,207
691.5,9,3,660,224,218
692.5,7,2,692,234,229
693.5,6,2,726,245,241
694.5,5,1,764,257,254
695.5,4,1,804,270,267
696.5,3,0,847,284,282
697.5,2,0,894,299,298
698.5,2,0,944,316,314
699.5,1,0,999,333,333
700.5,1,0,1057,353,352
701.5,0,0,1120,374,373
702.5,0,0,1187,396,396
703.5,0,0,1260,420,420
704.5,0,0,1338,446,446
705.5,0,0,1422,474,474
706.5,0,0,1512,504,504
707.5,0,0,1609,536,536
708.5,0,0,1713,571,571
709.5,0,0,1825,608,608
710.5,0,0,1944,648,648
711.5,0,0,2073,691,691
712.5,0,0,2210,737,737
713.5,0,0,2357,786,786
714.5,0,0,2514,838,838
715.5,0,0,2682,894,894
716.5,0,0,2862,954,954
717.5,0,0,3054,1018,1018
718.5,0,0,3258,1086,1086
719.5,0,0,3476,1159,1159
720.5,0,0,3709,1236,1236
721.5,0,0,3955,1318,1318
722.5,0,0,4218,1406,1406
723.5,0,0,4496,1499,1499
724.5,0,0,4792,1597,1597
725.5,0,0,5104,1701,1701
726.5,0,0,5435,1812,1812
727.5,0,0,5785,1928,1928
728.5,0,0,6153,2051,2051
729.5,0,0,6542,2181,2181
730.5,0,0,6951,2317,2317
731.5,0,0,7380,2460,2460
732.5,0,0,7831,2610,2610
733.5,0,0,8303,2768,2768
734.5,0,0,8796,2932,2932
735.5,0,0,9311,3104,3104
736.5,0,0,9847,3282,3282
737.5,0,0,10405,3468,3468
738.5,0,0,10985,3662,3662
739.5,0,0,11585,3862,3862
740.5,0,0,12205,4068,4068
741.5,0,0,12845,4282,4282
742.5,0,0,13504,4501,4501
743.5,0,0,14180,4727,4727
744.5,0,0,14874,4958,4958
745.5,0,0,15582,5194,5194
746.5,0,0,16304,5435,5435
747.5,0,0,17039,5680,5680
748.5,0,0,17783,5928,5928
749.5,0,0,18536,6179,6179
750.5,0,0,19295,6432,6432
751.5,0,0,20057,6686,6686
752.5,0,0,20820,6940,6940
753.5,0,0,21581,7194,7194
754.5,0,0,22338,7446,7446
755.5,0,0,23087,7696,7696
756.5,0,0,23826,7942,7942
757.5,0,0,24551,8184,8184
758.5,0,0,25259,8420,8420
759.5,0,0,25946,8649,8649
760.5,0,0,26610,8870,8870
761.5,0,0,27247,9082,9082
762.5,0,0,27854,9285,9285
763.5,0,0,28427,9476,9476
764.5,0,0,28964,9655,9655
765.5,0,0,29461,9820,9820
766.5,0,0,29916,9972,9972
767.5,0,0,30326,10109,10109
768.5,0,0,30688,10229,10229
769.5,0,0,30999,10333,10333
770.5,0,0,31259,10420,10420
771.5,0,0,31465,10488,10488
772.5,0,0,31615,10538,10538
773.5,0,0,31709,10570,10570
774.5,0,0,31745,10582,10582
775.5,0,0,31723,10574,10574
776.5,0,0,31642,10547,10547
777.5,0,0,31503,10501,10501
778.5,0,0,31306,10435,10435
779.5,0,0,31052,10351,10351
780.5,0,0,30742,10247,10247
781.5,0,0,30377,10126,10126
782.5,0,0,29960,9987,9987
783.5,0,0,29491,9830,9830
784.5,0,0,28974,9658,9658
785.5,0,0,28411,9470,9470
786.5,0,0,27805,9268,9268
787.5,0,0,27159,9053,9053
788.5,0,0,26476,8825,8825
789.5,0,0,25760,8587,8587
790.5,0,0,25013,8338,8338
791.5,0,0,24241,8080,8080
792.5,0,0,23446,7815,7815
793.5,0,0,22632,7544,7544
794.5,0,0,21803,7268,7268
795.5,0,0,20962,6987,6987
796.5,0,0,20114,6705,6705
797.5,0,0,19261,6420,6420
798.5,0,0,18408,6136,6136
799.5,0,0,17557,5852,5852
800.5,0,0,16712,5571,5571
801.5,0,0,15875,5292,5292
802.5,0,0,15050,5017,5017
803.5,0,0,14239,4746,4746
804.5,0,0,13445,4482,4482
805.5,0,0,12669,4223,4223
806.5,0,0,11914,3971,3971
807.5,0,0,11181,3727,3727
808.5,0,0,10472,3491,3491
809.5,0,0,9788,3263,3263
810.5,0,0,9130,3043,3043
811.5,0,0,8499,2833,2833
812.5,0,0,7895,2632,2632
813.5,0,0,7320,2440,2440
814.5,0,0,6773,2258,2258
815.5,0,0,6254,2085,2085
816.5,0,0,5763,1921,1921
817.5,0,0,5299,1766,1766
818.5,0,0,4863,1621,1621
819.5,0,0,4454,1485,1485
820.5,0,0,4071,1357,1357
821.5,0,0,3714,1238,1238
822.5,0,0,3381,1127,1127
823.5,0,0,3071,1024,1024
824.5,0,0,2785,928,928
825.5,0,0,2519,840,840
826.5,0,0,2275,758,758
827.5,0,0,2050,683,683
828.5,0,0,1844,615,615
829.5,0,0,1655,552,552
830.5,0,0,1482,494,494
831.5,0,0,1325,442,442
832.5,0,0,1182,394,394
833.5,0,0,1052,351,351
834.5,0,0,935,312,312
835.5,0,0,829,276,276
836.5,0,0,734,245,245
837.5,0,0,648,216,216
838.5,0,0,571,190,190
839.5,0,0,502,167,167
840.5,0,0,441,147,147
841.5,0,0,386,129,129
842.5,0,0,338,113,113
843.5,0,0,295,98,98
844.5,0,0,257,86,86
845.5,0,0,223,74,74
846.5,0,0,194,65,65
847.5,0,0,168,56,56
848.5,0,0,145,48,48
849.5,0,0,125,42,42
850.5,0,0,108,36,36
851.5,0,0,92,31,31
852.5,0,0,79,26,26
853.5,0,0,68,23,23
854.5,0,0,58,19,19
855.5,0,0,49,16,16
856.5,0,0,42,14,14
857.5,0,0,36,12,12
858.5,0,0,30,10,10
859.5,0,0,26,9,9
860.5,0,0,22,7,7
861.5,0,0,18,6,6
862.5,0,0,15,5,5
863.5,0,0,13,4,4
864.5,0,0,11,4,4
865.5,0,0,9,3,3
866.5,0,0,7,2,2
867.5,0,0,6,2,2
868.5,0,0,5,2,2
869.5,0,0,4,1,1
870.5,0,0,4,1,1
871.5,0,0,3,0,0
872.5,0,0,2,0,0
873.5,0,0,2,0,0
874.5,0,0,2,0,0
875.5,0,0,1,0,0
876.5,0,0,1,0,0
877.5,0,0,0,0,0
878.5,0,0,0,0,0
879.5,0,0,0,0,0
880.5,0,0,0,0,0
881.5,0,0,0,0,0
882.5,0,0,0,0,0
883.5,0,0,0,0,0
884.5,0,0,0,0,0
885.5,0,0,0,0,0
886.5,0,0,0,0,0
887.5,0,0,0,0,0
888.5,0,0,0,0,0
889.5,0,0,0,0,0
890.5,0,0,0,0,0
891.5,0,0,0,0,0
892.5,0,0,0,0,0
893.5,0,0,0,0,0
894.5,0,0,0,0,0
895.5,0,0,0,0,0
896.5,0,0,0,0,0
897.5,0,0,0,0,0
898.5,0,0,0,0,0
899.5,0,0,0,0,0
900.5,0,0,0,0,0
901.5,0,0,0,0,0
902.5,0,0,0,0,0
903.5,0,0,0,0,0
904.5,0,0,0,0,0
905.5,0,0,0,0,0
906.5,0,0,0,0,0
907.5,0,0,0,0,0
908.5,0,0,0,0,0
909.5,0,0,0,0,0
910.5,0,0,0,0,0
911.5,0,0,0,0,0
912.5,0,0,0,0,0
913.5,0,0,0,0,0
914.5,0,0,0,0,0
915.5,0,0,0,0,0
916.5,0,0,0,0,0
917.5,0,0,0,0,0
918.5,0,0,0,0,0
919.5,0,0,0,0,0
920.5,0,0,0,0,0
921.5,0,0,0,0,0
922.5,0,0,0,0,0
923.5,0,0,0,0,0
924.5,0,0,0,0,0
925.5,0,0,0,0,0
926.5,0,0,0,0,0
927.5,0,0,0,0,0
928.5,0,0,0,0,0
929.5,0,0,0,0,0
930.5,0,0,0,0,0
931.5,0,0,0,0,0
932.5,0,0,0,0,0
933.5,0,0,0,0,0
934.5,0,0,0,0,0
935.5,0,0,0,0,0
936.5,0,0,0,0,0
937.5,0,0,0,0,0
938.5,0,0,0,0,0
939.5,0,0,0,0,0
940.5,0,0,0,0,0
941.5,0,0,0,0,0
942.5,0,0,0,0,0
943.5,0,0,0,0,0
944.5,0,0,0,0,0
945.5,0,0,0,0,0
946.5,0,0,0,0,0
947.5,0,0,0,0,0
948.5,0,0,0,0,0
949.5,0,0,0,0,0
950.5,0,0,0,0,0
951.5,0,0,0,0,0
952.5,0,0,0,0,0
953.5,0,0,0,0,0
954.5,0,0,0,0,0
955.5,0,0,0,0,0
956.5,0,0,0,0,0
957.5,0,0,0,0,0
958.5,0,0,0,0,0
959.5,0,0,0,0,0
960.5,0,0,0,0,0
961.5,0,0,0,0,0
962.5,0,0,0,0,0
963.5,0,0,0,0,0
964.5,0,0,0,0,0
965.5,0,0,0,0,0
966.5,0,0,0,0,0
967.5,0,0,0,0,0
968.5,0,0,0,0,0
969.5,0,0,0,0,0
970.5,0,0,0,0,0
971.5,0,0,0,0,0
972.5,0,0,0,0,0
973.5,0,0,0,0,0
974.5,0,0,0,0,0
975.5,0,0,0,0,0
976.5,0,0,0,0,0
977.5,0,0,0,0,0
978.5,0,0,0,0,0
979.5,0,0,0,0,0
980.5,0,0,0,0,0
981.5,0,0,0,0,0
982.5,0,0,0,0,0
983.5,0,0,0,0,0
984.5,0,0,0,0,0
985.5,0,0,0,0,0
986.5,0,0,0,0,0
987.5,0,0,0,0,0
988.5,0,0,0,0,0
989.5,0,0,0,0,0
990.5,0,0,0,0,0
991.5,0,0,0,0,0
992.5,0,0,0,0,0
993.5,0,0,0,0,0
994.5,0,0,0,0,0
995.5,0,0,0,0,0
996.5,0,0,0,0,0
997.5,0,0,0,0,0
998.5,0,0,0,0,0
999.5,0,0,0,0,0
,,,,,
Percentile,Size (nm),Size (nm),Size (nm),,
0,0,0,0,,
1,79.9,87.3,82.6,,
2,83.3,89.8,86.1,,
3,85.6,91.6,88.6,,
4,87.5,92.9,90.5,,
5,89.2,94.1,92.3,,
6,90.6,95.2,93.8,,
7,91.9,96.1,95.3,,
8,93.2,97.1,96.6,,
9,94.3,97.9,97.9,,
10,95.4,98.8,99.2,,
11,96.5,99.6,100.3,,
12,97.5,100.4,101.5,,
13,98.5,101.3,102.6,,
14,99.4,102.1,103.6,,
15,100.4,102.9,104.7,,
16,101.3,103.7,105.7,,
17,102.3,104.6,106.7,,
18,103.2,105.5,107.7,,
19,104.2,106.4,108.7,,
20,105.2,107.3,109.7,,
21,106.1,108.2,110.6,,
22,107.1,109.2,111.6,,
23,108.1,110.3,112.5,,
24,109.1,111.4,113.5,,
25,110.1,112.5,114.4,,
26,111.2,113.7,115.4,,
27,112.3,115,116.3,,
28,113.4,116.3,117.3,,
29,114.5,117.7,118.3,,
30,115.7,119.2,119.3,,
31,116.9,120.7,120.3,,
32,118.1,122.3,121.4,,
33,119.3,124,122.4,,
34,120.6,125.7,123.5,,
35,121.9,127.4,124.7,,
36,123.3,129.2,125.9,,
37,124.6,131.1,127.1,,
38,126,133,128.4,,
39,127.5,134.9,129.8,,
40,128.9,136.9,131.2,,
41,130.4,139,132.8,,
42,132,141.1,134.4,,
43,133.5,143.3,136.2,,
44,135.2,145.5,138.1,,
45,136.8,147.8,140.2,,
46,138.5,150.1,142.5,,
47,140.2,152.4,145,,
48,142,154.7,147.7,,
49,143.9,156.9,150.5,,
50,145.7,159.2,153.4,,
51,147.7,161.4,156.4,,
52,149.7,163.5,159.4,,
53,151.8,165.7,162.2,,
54,154,167.8,164.9,,
55,156.3,169.8,167.5,,
56,158.7,171.9,170,,
57,161.3,173.9,172.3,,
58,164,176,174.5,,
59,166.9,178.1,176.7,,
60,169.9,180.2,178.7,,
61,173,182.4,180.8,,
62,176.2,184.6,182.7,,
63,179.3,187,184.7,,
64,182.5,189.4,186.7,,
65,185.5,192,188.7,,
66,188.5,194.7,190.8,,
67,191.3,197.6,192.9,,
68,194.1,200.7,195.1,,
69,196.9,204,197.4,,
70,199.6,207.5,199.9,,
71,202.4,211.2,202.6,,
72,205.2,215.1,205.5,,
73,208,219.1,208.7,,
74,211,223.2,212.3,,
75,214.1,227.4,216.5,,
76,217.4,231.6,221.2,,
77,220.9,235.9,226.7,,
78,224.6,240.1,232.8,,
79,228.6,244.4,239.3,,
80,232.7,248.8,246.1,,
81,237.1,253.2,252.8,,
82,241.6,257.9,259.4,,
83,246.3,263,265.8,,
84,251.2,268.7,272.2,,
85,256.5,275.3,278.6,,
86,262.2,283.6,285.3,,
87,268.4,295.3,292.4,,
88,275.6,313,300,,
89,283.9,334.3,308.2,,
90,293.3,350.7,317.3,,
91,303.7,362.5,327.2,,
92,314.5,372.1,338.4,,
93,325.8,380.6,351.2,,
94,338,388.7,365.9,,
95,352.3,397,382.3,,
96,370.5,406.2,400,,
97,394.8,417.4,419.2,,
98,425.4,433.5,443.3,,
99,470.9,472.9,487.1,,
100,999,999,999,,
